"Subject" "Activity" "TimeBodyAccelerometerMean()-X" "TimeBodyAccelerometerMean()-Y" "TimeBodyAccelerometerMean()-Z" "TimeBodyAccelerometerStandardDeviation()-X" "TimeBodyAccelerometerStandardDeviation()-Y" "TimeBodyAccelerometerStandardDeviation()-Z" "TimeGravityAccelerometerMean()-X" "TimeGravityAccelerometerMean()-Y" "TimeGravityAccelerometerMean()-Z" "TimeGravityAccelerometerStandardDeviation()-X" "TimeGravityAccelerometerStandardDeviation()-Y" "TimeGravityAccelerometerStandardDeviation()-Z" "TimeBodyAccelerometerJerkMean()-X" "TimeBodyAccelerometerJerkMean()-Y" "TimeBodyAccelerometerJerkMean()-Z" "TimeBodyAccelerometerJerkStandardDeviation()-X" "TimeBodyAccelerometerJerkStandardDeviation()-Y" "TimeBodyAccelerometerJerkStandardDeviation()-Z" "TimeBodyGyroscopeMean()-X" "TimeBodyGyroscopeMean()-Y" "TimeBodyGyroscopeMean()-Z" "TimeBodyGyroscopeStandardDeviation()-X" "TimeBodyGyroscopeStandardDeviation()-Y" "TimeBodyGyroscopeStandardDeviation()-Z" "TimeBodyGyroscopeJerkMean()-X" "TimeBodyGyroscopeJerkMean()-Y" "TimeBodyGyroscopeJerkMean()-Z" "TimeBodyGyroscopeJerkStandardDeviation()-X" "TimeBodyGyroscopeJerkStandardDeviation()-Y" "TimeBodyGyroscopeJerkStandardDeviation()-Z" "TimeBodyAccelerometerMagnitudeMean()" "TimeBodyAccelerometerMagnitudeStandardDeviation()" "TimeGravityAccelerometerMagnitudeMean()" "TimeGravityAccelerometerMagnitudeStandardDeviation()" "TimeBodyAccelerometerJerkMagnitudeMean()" "TimeBodyAccelerometerJerkMagnitudeStandardDeviation()" "TimeBodyGyroscopeMagnitudeMean()" "TimeBodyGyroscopeMagnitudeStandardDeviation()" "TimeBodyGyroscopeJerkMagnitudeMean()" "TimeBodyGyroscopeJerkMagnitudeStandardDeviation()" "FrequencyBodyAccelerometerMean()-X" "FrequencyBodyAccelerometerMean()-Y" "FrequencyBodyAccelerometerMean()-Z" "FrequencyBodyAccelerometerStandardDeviation()-X" "FrequencyBodyAccelerometerStandardDeviation()-Y" "FrequencyBodyAccelerometerStandardDeviation()-Z" "FrequencyBodyAccelerometerMeanFreq()-X" "FrequencyBodyAccelerometerMeanFreq()-Y" "FrequencyBodyAccelerometerMeanFreq()-Z" "FrequencyBodyAccelerometerJerkMean()-X" "FrequencyBodyAccelerometerJerkMean()-Y" "FrequencyBodyAccelerometerJerkMean()-Z" "FrequencyBodyAccelerometerJerkStandardDeviation()-X" "FrequencyBodyAccelerometerJerkStandardDeviation()-Y" "FrequencyBodyAccelerometerJerkStandardDeviation()-Z" "FrequencyBodyAccelerometerJerkMeanFreq()-X" "FrequencyBodyAccelerometerJerkMeanFreq()-Y" "FrequencyBodyAccelerometerJerkMeanFreq()-Z" "FrequencyBodyGyroscopeMean()-X" "FrequencyBodyGyroscopeMean()-Y" "FrequencyBodyGyroscopeMean()-Z" "FrequencyBodyGyroscopeStandardDeviation()-X" "FrequencyBodyGyroscopeStandardDeviation()-Y" "FrequencyBodyGyroscopeStandardDeviation()-Z" "FrequencyBodyGyroscopeMeanFreq()-X" "FrequencyBodyGyroscopeMeanFreq()-Y" "FrequencyBodyGyroscopeMeanFreq()-Z" "FrequencyBodyAccelerometerMagnitudeMean()" "FrequencyBodyAccelerometerMagnitudeStandardDeviation()" "FrequencyBodyAccelerometerMagnitudeMeanFreq()" "FrequencyBodyAccelerometerJerkMagnitudeMean()" "FrequencyBodyAccelerometerJerkMagnitudeStandardDeviation()" "FrequencyBodyAccelerometerJerkMagnitudeMeanFreq()" "FrequencyBodyGyroscopeMagnitudeMean()" "FrequencyBodyGyroscopeMagnitudeStandardDeviation()" "FrequencyBodyGyroscopeMagnitudeMeanFreq()" "FrequencyBodyGyroscopeJerkMagnitudeMean()" "FrequencyBodyGyroscopeJerkMagnitudeStandardDeviation()" "FrequencyBodyGyroscopeJerkMagnitudeMeanFreq()" "Angle(TimeBodyAccelerometerMean,Gravity)" "Angle(TimeBodyAccelerometerJerkMean),GravityMean)" "Angle(TimeBodyGyroscopeMean,GravityMean)" "Angle(TimeBodyGyroscopeJerkMean,GravityMean)" "Angle(X,GravityMean)" "Angle(Y,GravityMean)" "Angle(Z,GravityMean)"
"14" "2" 0.248264619057143 -0.0160205895221905 -0.0999200296590476 -0.604762085752381 -0.283866574361905 -0.124094881295238 0.283296813209524 0.06981432 0.151713500095238 -0.896278670571429 -0.927409669904762 -0.888008008571429 0.0889809137819048 -0.0134569225152381 -0.0139476186002857 -0.661517086 -0.6432531074 -0.640942291457143 0.044308646684 -0.138034199784762 0.0497320455428571 -0.698567352380952 -0.207861697428571 -0.172036676659048 -0.117182652881905 -0.0287857455789429 -0.0345577112057143 -0.803819228190476 -0.661238976380952 -0.660908360590476 -0.367990930868571 -0.426226258848571 -0.367990930868571 -0.426226258848571 -0.618278506473333 -0.642777664333333 -0.25129378752381 -0.289394186361905 -0.679547291581905 -0.718083313142857 -0.620001914009524 -0.443461336602857 -0.352100338645714 -0.599805131457143 -0.2565556554 -0.0808774897142857 -0.415273150590476 -0.261244603622857 -0.17396964522381 -0.669346591523809 -0.649592446457143 -0.606235335904762 -0.684193578952381 -0.661806584818095 -0.674655629333333 -0.21277187381619 -0.362910553085714 -0.311342832517143 -0.688233547019048 -0.394603308874762 -0.35983325236381 -0.705170317619048 -0.119343898666667 -0.196521778942857 -0.315486461659048 -0.403341980251429 -0.246618327619048 -0.475960446695238 -0.491196365885714 -0.15077539001619 -0.61866297572381 -0.678816687535238 0.105885997986667 -0.426660566493333 -0.32405851024 -0.240504719471429 -0.70457862447619 -0.758619305190476 0.0983483895714286 0.0457708343085714 0.000955668453714285 -0.092892343847619 0.0797098757133333 -0.0256905338857143 0.0257022395238095 -0.133743918190476
"14" "3" 0.286064114571429 -0.0172676682653333 -0.0991099795460952 -0.548511657045714 -0.368213060866667 -0.33348243152381 0.850023938 -0.242790421238095 -0.361481028761905 -0.949331121047619 -0.94647171647619 -0.914532403142857 0.0605375696296191 0.0157977819465714 0.000379238562466667 -0.553444977032952 -0.46958205770381 -0.611995588266476 -0.0189255009652381 -0.0724042933657143 0.0603133880380952 -0.701145994447619 -0.516307402173333 -0.388251535304762 -0.104104995515238 -0.0574593800476191 -0.0554868728189524 -0.784400256190476 -0.676532269066667 -0.517799171188571 -0.459602038390476 -0.3516749344 -0.459602038390476 -0.3516749344 -0.540826105718095 -0.471088887798952 -0.467871433115143 -0.560749740933333 -0.674979423209524 -0.670224125533333 -0.546719397686667 -0.379180797447619 -0.418211464197143 -0.55031062671 -0.403331701731429 -0.34120513393619 -0.290349983209524 -0.0824367363257143 -0.0407401538666667 -0.573438956799048 -0.482096350133333 -0.563072954157143 -0.573186473770476 -0.493586688371429 -0.661278372181905 -0.102570985601905 -0.252800571895238 -0.166032954137143 -0.673484813285714 -0.537674296257143 -0.332393767409524 -0.712516107076191 -0.507830015645524 -0.464609533097143 -0.282054552899238 -0.247598139533333 -0.162278566033333 -0.340449253419048 -0.460449390960952 -0.0212126596332381 -0.474598009876667 -0.470845684333333 0.121697125160952 -0.573413253909524 -0.630149219296381 -0.0748599528495238 -0.662991992022476 -0.704946473304762 0.0298521012666667 0.00576691931857143 0.0556577622314286 -0.0330168311904762 -0.000943724483809524 -0.569424988571429 0.250138628761905 0.278968466666667
"15" "1" 0.273379262283186 -0.0142812794946018 -0.110775152150442 -0.672105436017699 -0.415227652483805 -0.743657573097345 0.919591226637168 -0.00169449791150442 0.0376623920040708 -0.980602528230089 -0.956700658141593 -0.955403709823009 0.0838782243362832 -0.000435047376106194 -0.000923737336061947 -0.694294931769912 -0.525960411096372 -0.843293320088496 -0.0462064464281416 -0.0712154006240708 0.0899653917568142 -0.673484710530973 -0.710360000619469 -0.73570748460177 -0.086908587399115 -0.0470840996404425 -0.0517853829761062 -0.654017033893805 -0.852727820442478 -0.798569909646018 -0.589675322840708 -0.644514388761062 -0.589675322840708 -0.644514388761062 -0.667852619026549 -0.662279283619469 -0.616309440619469 -0.706532272159292 -0.778000334247788 -0.821539154955752 -0.666835103185841 -0.437038231587699 -0.768117422566372 -0.674440847876106 -0.441416899461504 -0.75040711920354 -0.189030705737168 0.0644242197955398 0.0760453046392035 -0.702678294070796 -0.542708170938053 -0.82434053460177 -0.713190715929204 -0.54053098291115 -0.861227560176991 -0.0142603993697611 -0.157970248672566 -0.0685250031814159 -0.635987324743363 -0.76713004380531 -0.72527627539823 -0.687223330530973 -0.682862077097345 -0.764454516017699 -0.0162244656430088 -0.243017348352212 -0.0277132434058407 -0.627378806631416 -0.710452912743363 0.119619960165929 -0.652596373628319 -0.677022504017699 0.134626581586726 -0.742185427699115 -0.733219710442478 -0.0503311250496522 -0.825263152389381 -0.829179473539823 0.111984407853097 0.00610828040624779 -0.0312797911035398 0.0337283533451327 -0.06567350945 -0.755514802831858 0.0819750430371681 -0.00446365339911504
"15" "2" 0.281760429833333 -0.0214787469515833 -0.117899130133333 -0.5937922045275 -0.579281797590833 -0.709639096408333 0.264222092216667 0.413561126833333 0.0103205618666667 -0.957930804 -0.962681244 -0.93907360575 0.0752398995091667 0.0057696088915 -0.004767087487 -0.6638214979 -0.707297495416667 -0.886565555583333 0.0260355479275 -0.099070568025 0.104538399256917 -0.740401135583333 -0.708779041123333 -0.764868609083333 -0.1191544231525 -0.03956950465 -0.0681497732158333 -0.794567950666667 -0.8935111055 -0.851230699333333 -0.573592954801333 -0.620609351747833 -0.573592954801333 -0.620609351747833 -0.71435428975 -0.709532098916667 -0.647249985933333 -0.669797408039167 -0.855395862333333 -0.883771964416667 -0.614262843291667 -0.618250847703333 -0.78677600075 -0.586384269796667 -0.586407391405 -0.694194536475 -0.291352697101667 0.0844501001529167 -0.0627361571986667 -0.683619228741667 -0.717740819666667 -0.870687079333333 -0.673262216612083 -0.716085763666667 -0.901648861 -0.106927343978 -0.178935335905 -0.124785536743333 -0.717686900416667 -0.7853966345 -0.76919475825 -0.74982482825 -0.673440051851667 -0.785507219 -0.2067391488225 -0.273695967554167 -0.0871618429675 -0.6396974796 -0.669568872333333 0.0610943339533333 -0.68899140565 -0.7400434065 0.204475116726667 -0.749565011916667 -0.677643694858333 -0.23459764346 -0.8780056555 -0.90082921975 0.110804579414417 0.02023722918025 -0.0200976393458333 -0.164211289375 0.0682735774408333 -0.0547782755 -0.311377284416667 0.0154825778225
"15" "3" 0.279483045894737 -0.0127275451358947 -0.107951251810526 -0.372026589052632 -0.437435242189474 -0.655597634736842 0.950839201052632 -0.165928585484211 0.0709129147070526 -0.968260764 -0.948002846105263 -0.947845127789474 0.0734232399968421 0.0101264549410211 -0.00810552469515789 -0.490277784315789 -0.532898236788421 -0.728307761231579 -0.0750408558836842 -0.0521310831263158 0.0739758120573684 -0.669663143147368 -0.706898628315789 -0.650948137473684 -0.0778805305863158 -0.0463666823221053 -0.0441626307736842 -0.743594213789474 -0.805454587684211 -0.721887466947368 -0.394580309463158 -0.373065837789474 -0.394580309463158 -0.373065837789474 -0.564046728004947 -0.476159921982105 -0.58210293338 -0.645228286073684 -0.774433414210526 -0.796724477578947 -0.446456971231579 -0.452228690542105 -0.653496935378947 -0.346184762105263 -0.465952106829474 -0.686843482 -0.162001915252632 -0.00891735288947369 0.135362759538947 -0.522326817595789 -0.551904433093684 -0.700898176663158 -0.502830252389474 -0.544316934644947 -0.754524740105263 -0.0172449113684211 -0.267654578233684 -0.0156145354147368 -0.630729020198947 -0.721895281263158 -0.621181252463158 -0.684495236021053 -0.700435077789474 -0.693812992947368 -0.214169753091579 -0.132174877643158 -0.0571066239557895 -0.389363890736842 -0.462416831042105 -0.0073686129168421 -0.476187532455789 -0.480299274366316 0.128492272032632 -0.699059360210526 -0.672659923715789 -0.160591465875789 -0.798480066947368 -0.809298076421053 0.0567549394168421 0.0135018728894737 0.0198243850873684 0.169818663167368 0.0149235831157895 -0.836390063578947 0.197941218 -0.0279511867305263
"16" "1" 0.27875194525 -0.01457582604925 -0.097497453375 -0.73941904575 -0.680866675666667 -0.608226452933333 0.935455055916667 -0.0781887211083333 -0.0410450310566667 -0.981140568 -0.970471901833333 -0.952432380933333 0.0749594467166667 0.00978333650491667 -0.0050808441155 -0.738140241333333 -0.745400198083333 -0.752614889833333 -0.0301389887245 -0.0626133292083333 0.0805474941183333 -0.842119524666667 -0.811395836916667 -0.7074985535 -0.102179132936667 -0.0443359994716667 -0.0564832817333333 -0.856263517833333 -0.872308576166667 -0.811097016083333 -0.663056661416667 -0.741623399416667 -0.663056661416667 -0.741623399416667 -0.7221332075 -0.73701810675 -0.750711066333333 -0.8219752045 -0.856060928083333 -0.875443806583333 -0.735336135916667 -0.689475378 -0.655596828 -0.741318098 -0.696759363166667 -0.614138044375 -0.153397525113333 0.0747514008733333 0.0888142128485833 -0.757402072083333 -0.757572595666667 -0.743668638666667 -0.741377272833333 -0.749643074916667 -0.760078839833333 -0.02365245607 -0.18415918919 -0.186584835915833 -0.815906149416667 -0.819293771416667 -0.736009759 -0.8510232535 -0.808822530583333 -0.725823691416667 0.00153509258958333 -0.137508521413333 -0.00206860118583333 -0.72548977925 -0.793652412483333 0.212985129875 -0.726550324166667 -0.752374864666667 0.223216671763667 -0.833007201583333 -0.846329574333333 0.0767797917766667 -0.875173776666667 -0.884750063583333 0.1795253808275 0.01662225445 0.00415839569166667 -0.0421097039925 0.0240124393625 -0.772094843583333 0.137227658791667 0.0504539862251667
"16" "2" 0.266538781933884 -0.0156641718471074 -0.114376321752066 -0.730658474958678 -0.614583888586777 -0.613039623568595 0.228890301347107 -0.0454968124793388 0.357354282644628 -0.957292806942149 -0.952418411487603 -0.942497087933884 0.0774926275429752 0.0150054130609917 0.0151475021030165 -0.791443940661157 -0.749153990743802 -0.821479805785124 0.0209344415719008 -0.0862524949545455 0.0526118640900826 -0.779365284214876 -0.808742591404959 -0.723561881107438 -0.118520603539752 -0.0326018587086777 -0.0482955731305785 -0.868421113719008 -0.898710187603306 -0.877559612892562 -0.655057283884298 -0.695266644876033 -0.655057283884298 -0.695266644876033 -0.77544336785124 -0.779328874876033 -0.680542859008265 -0.773215491818182 -0.884146529834711 -0.907742350661157 -0.767265354297521 -0.670460700082645 -0.705364544958678 -0.71776924338843 -0.612218105495868 -0.596688669259504 -0.385029274395868 -0.20014185097438 -0.0514824560049587 -0.802075497933884 -0.767203060909091 -0.808383545785124 -0.799106138347107 -0.74635147553719 -0.833146497768595 -0.102085569332231 -0.236581448595124 -0.18126459102562 -0.788965735950413 -0.83528451 -0.777940887024793 -0.780416268181818 -0.795942959917355 -0.733503749545454 -0.233069714191736 -0.256173202487603 -0.118946142680083 -0.716236141652893 -0.730850989834711 -0.109685021019835 -0.771747936942149 -0.790279292892562 0.232753652059504 -0.827069050991736 -0.779215526280992 -0.190005647198347 -0.904034584214876 -0.919463791404959 0.109343498392645 0.0412680986208264 0.0491106631380165 -0.110745439864215 0.106527752867769 0.000414457107438015 0.115313155865289 -0.313937874380165
"16" "3" 0.288043017064 -0.0172729663416 -0.10975493608 -0.5392571793384 -0.6544958019984 -0.590664923756 0.93265048416 -0.05811101224 -0.188787998776 -0.97499165088 -0.97112813032 -0.94114864904 0.080089213328 0.001966813763992 -0.01399358624776 -0.6564468188 -0.711549566672 -0.7306295423448 -0.0271526858672 -0.0685162274496 0.0855324751752 -0.77817653224 -0.8102406316 -0.78017403392 -0.1015348962924 -0.04786390914272 -0.05698287104936 -0.85045403448 -0.83874240232 -0.8227220628 -0.53340206449112 -0.55253867808 -0.53340206449112 -0.55253867808 -0.679645777504 -0.6451987653224 -0.72335006384 -0.76039255864 -0.84171464672 -0.84229423536 -0.6035561579768 -0.65546092614528 -0.62321273381376 -0.51713936225104 -0.676364670564 -0.606166457256 -0.178564345864 0.04103588095712 0.0460404744184 -0.67685538664 -0.722057605744 -0.706303594408 -0.66616936096304 -0.7200103374128 -0.753796604848 0.028154457744 -0.16372738146248 -0.1449091041768 -0.7654875346832 -0.79405969048 -0.75479113968 -0.78459081168 -0.8230435856 -0.80965500672 -0.1796307446736 -0.0826940605272 -0.040677751552 -0.5630794509464 -0.6173598668168 0.0652874289344 -0.6436144587716 -0.6497873739976 0.209496135216 -0.79226342776 -0.781728017344 -0.0365407424144 -0.84020494072 -0.85636823424 0.1704136373992 -0.05761118868464 0.0086739760064 0.070532363304 -0.0233784983232 -0.76700777176 0.1234606204192 0.154580230136
"17" "1" 0.27490961944 -0.01626993201416 -0.11175408712 -0.66507136392 -0.50105055529448 -0.62417569896 0.93669931464 -0.089245675424 -0.162381370836 -0.98570054352 -0.96764393712 -0.95675343488 0.0761679476256 0.00922098093168 0.01109926683424 -0.6825827948 -0.5518289348592 -0.76789099816 -0.0262858251496 -0.0752463308552 0.08098282838 -0.74084381712 -0.72690514168 -0.68999876016 -0.1019149289088 -0.03955753584496 -0.0512320358416 -0.72004356016 -0.78281002568 -0.76476509288 -0.57180856736 -0.71949025688 -0.57180856736 -0.71949025688 -0.65525464952 -0.64214892728 -0.65867980552 -0.75438749512 -0.76250112608 -0.77253448272 -0.68507626072 -0.52833619043976 -0.68594130904 -0.65801000632 -0.5185515716656 -0.62106268784 -0.187906032276 0.07368634720968 0.04861733661344 -0.71584751616 -0.600809207088 -0.76171237264 -0.67704861 -0.5297914089104 -0.77270896528 -0.094373514348 -0.1501114302456 -0.167056974408 -0.7050322204 -0.74546366536 -0.69720685248 -0.75326757928 -0.71857283464 -0.71637558376 0.035794361308 -0.1133553064656 -0.0164798318448 -0.70803435976 -0.77008393976 0.1495993736984 -0.67154893144 -0.610124796488 0.20871512190752 -0.75657069032 -0.79932815464 0.1622574874364 -0.79390812448 -0.76268387 0.2578429524168 0.02613608936288 -0.00275932623928 0.0483509475424 -0.0243146904408 -0.77178666384 0.145015270456 0.136020783332
"17" "2" 0.262852226621849 -0.0192737747601681 -0.112767958655462 -0.605898592242269 -0.569013067303361 -0.661743290029412 0.225470737563025 0.278444176218487 0.310894557731092 -0.956383081176471 -0.943116476890756 -0.946271904369748 0.077463438812605 0.0166553521696639 0.00297802290453782 -0.70364436907563 -0.723984945 -0.851566413193277 -0.0262787702454118 -0.0784798981981345 0.0891155069840336 -0.782549735806723 -0.778500049411765 -0.676987962977311 -0.118428506963866 -0.038315180662521 -0.0451066894489076 -0.829633503781513 -0.859540538235294 -0.835898145882353 -0.573774950581513 -0.607264273937815 -0.573774950581513 -0.607264273937815 -0.729759400672269 -0.74246047512605 -0.668077576440336 -0.750187385680672 -0.845102107058823 -0.861140040168067 -0.637711054710924 -0.616982878729412 -0.737312270915966 -0.594529117056303 -0.572702160194958 -0.649491243815126 -0.28217080774958 -0.030623471910084 -0.0544093277868908 -0.73090406512605 -0.735130858067227 -0.840267514117647 -0.702476085613445 -0.730990778756302 -0.861422540168067 -0.119918535737815 -0.174551396419748 -0.207131607771429 -0.747790746789916 -0.791255512016807 -0.713217165882353 -0.794587656983193 -0.773193042352941 -0.695816357403361 -0.089231103960084 -0.0756895670941176 -0.0621063861019328 -0.634024874352941 -0.653923461672269 -0.103897680685714 -0.729850357815126 -0.76092481184874 0.187401486946218 -0.78147260092437 -0.773033885798319 -0.0695338756969748 -0.856208176722689 -0.87798571184874 0.179806819152101 0.0284340856522689 0.0389498638226891 -0.00211549156470588 0.0109664442941176 0.00477430302521008 -0.141370446806723 -0.237048557310924
"17" "3" 0.28386900233871 -0.017161207746129 -0.103200790176371 -0.553836103045161 -0.63156518662879 -0.696169678905645 0.913633349112903 -0.218012229451613 -0.18720921291129 -0.97249849733871 -0.964965679112903 -0.943918505725806 0.0904700493733871 -8.44736029032267e-05 -0.00602526773725806 -0.662430726733871 -0.73343952283871 -0.822469196612903 0.00818427812483871 -0.0942961419225807 0.0614324581578226 -0.754735455153226 -0.790051793225806 -0.793720077580645 -0.103693358596774 -0.0396054610583065 -0.0559755731899194 -0.817701171532258 -0.837316537419355 -0.825556157258065 -0.559708514414032 -0.579634492631452 -0.559708514414032 -0.579634492631452 -0.706056392842742 -0.699603716276613 -0.701612242597984 -0.745828389112903 -0.825495791854839 -0.843965497822581 -0.631718127642984 -0.661111613629032 -0.734595391072581 -0.527512323387903 -0.639836750887097 -0.69931407246371 -0.211363039656452 -0.0291631152387097 0.0256313119967742 -0.703873498923387 -0.750710139596774 -0.807457358467742 -0.651151675889516 -0.732503709080645 -0.836235001370968 -0.0269226133056452 -0.160855224341694 -0.114732498395323 -0.734268587875 -0.7884184775 -0.769838597258064 -0.763440971535484 -0.793062849274194 -0.821356849758065 -0.191142006295645 -0.129983402042339 -0.0195436902084677 -0.595518983534677 -0.636582344345161 0.0543535525989516 -0.692838683060484 -0.710158020109677 0.251958644106452 -0.771039444677419 -0.773826663709677 -0.0823433391233871 -0.838633191532258 -0.862791879516129 0.258389296502419 -0.0134104627942742 -0.0428221649483871 -0.00169114380645162 0.0470647330887097 -0.696509783870968 0.233309225322581 0.153653347201613
"18" "1" 0.275593854424779 -0.0153139171057522 -0.108095556530973 -0.687912783539823 -0.604276393486726 -0.705390586637168 0.916778696283186 -0.0605152890707965 0.051458917619469 -0.988576145132743 -0.979712170176991 -0.975437928938053 0.0766870852389381 0.0175156996779646 0.00670138592896637 -0.682599937345133 -0.655018102831858 -0.813318372920354 -0.0365934823517699 -0.0650080741323894 0.0896002117424779 -0.849470568141593 -0.743762007256637 -0.748551475309735 -0.0960527441380531 -0.0415286210300885 -0.0512921246821239 -0.787992947787611 -0.845899304867257 -0.829495159026549 -0.638869725840708 -0.723277286371681 -0.638869725840708 -0.723277286371681 -0.687271189646018 -0.710792283274336 -0.741164414424779 -0.796591217876106 -0.817265453982301 -0.861917413274336 -0.685060789380531 -0.613315463893805 -0.738566159557522 -0.689216755840708 -0.624258300973451 -0.710162914070796 -0.153606424441593 0.118085130553982 0.0889086099782389 -0.705914593893805 -0.675526505221239 -0.796633248672566 -0.686741796460177 -0.655923812035398 -0.82867607 -0.0544314490530973 -0.16368781050177 -0.0801865563920354 -0.801500157964602 -0.781649118761062 -0.762558339292035 -0.864878545309735 -0.725622584690266 -0.767525592389381 0.0663794859787611 -0.215337937855487 -0.0646980742053097 -0.707063723362832 -0.775738246283186 0.218879150897345 -0.704772720353982 -0.72016743539823 0.275846217124779 -0.80505368920354 -0.826462444955752 0.111888051324779 -0.853959823982301 -0.883186053362832 0.300056478253982 0.0268425647884956 0.0170327905778761 -0.0111019602876106 -0.0557948322168142 -0.727666976725664 0.124135193868761 -0.0147432474778761
"18" "2" 0.270310749674797 -0.0196629830845341 -0.110036357813008 -0.699545185609756 -0.620711031162602 -0.670174550813008 0.299952210569106 0.231058084227642 0.269940388593496 -0.972824308943089 -0.969555919349594 -0.951763619593496 0.0779417425642276 0.016164393995935 0.00377191801520325 -0.786590190487805 -0.788630805691057 -0.882284966260163 -0.035499337002439 -0.0690723061642276 0.092314262096748 -0.804711594390244 -0.759320430243902 -0.725199458617886 -0.0951319524278049 -0.0456642470715447 -0.0640007637325203 -0.885095547560976 -0.914310426422764 -0.863535191707317 -0.652927982439024 -0.696642327886179 -0.652927982439024 -0.696642327886179 -0.80590088699187 -0.796100541626016 -0.69232889300813 -0.767185600325203 -0.893390560569106 -0.918295983170732 -0.739937718536585 -0.691864110325203 -0.768924347804878 -0.685512451707317 -0.611304522869919 -0.648819129487805 -0.295609140362951 0.0221291312536585 -0.020499484300813 -0.799204230406504 -0.794316770162602 -0.869831334796748 -0.79269019203252 -0.797272509674797 -0.893598844715447 -0.124038313185366 -0.190605669220081 -0.153463784604065 -0.803765654308943 -0.827269330081301 -0.758358305447154 -0.808028571951219 -0.728810454552846 -0.741062594634146 -0.114298579652846 -0.266444371609756 -0.0499582700382114 -0.72733161398374 -0.727624793739837 0.0763091183430894 -0.793297302357724 -0.800251261463415 0.194328034545528 -0.828577871300813 -0.770016777235772 -0.0752186368195122 -0.913762348130081 -0.930575650894309 0.205606483563659 0.011005542299187 0.0485141336356911 0.0244296635699187 -0.0413116912837398 -0.0818220673170732 -0.128215315447154 -0.199153047422764
"18" "3" 0.28274737203125 -0.0167347558103125 -0.106278042890625 -0.695799560625 -0.653438151328125 -0.72844025296875 0.94100084234375 -0.213488776015625 -0.0489148586875 -0.979718621796875 -0.9605503575 -0.95267679296875 0.0777389099210938 0.00564579550582031 -0.00712759453625 -0.730673386484375 -0.7482980084375 -0.84356093578125 -0.0399366587703125 -0.0690990452046094 0.090518642103125 -0.764692008304688 -0.824360500234375 -0.76263354484375 -0.0922459885351563 -0.0450636510695313 -0.0548801678398438 -0.85080680078125 -0.88865287703125 -0.822718404375 -0.680817232109375 -0.653306471929687 -0.680817232109375 -0.653306471929687 -0.76276444421875 -0.72669975934375 -0.712935552421875 -0.765663601 -0.865355810625 -0.88352116515625 -0.71527107609375 -0.681001450390625 -0.773841836796875 -0.68889121046875 -0.661105268046875 -0.725632865078125 -0.178339090835391 -0.0851253893992188 -0.0520243276640625 -0.741694052109375 -0.756420593671875 -0.82980364796875 -0.743545286640625 -0.7569070496875 -0.855847231796875 -0.0293676101328125 -0.274640934525 -0.132193302326563 -0.7602428650625 -0.836593612421875 -0.74773578609375 -0.769632795898437 -0.8193689359375 -0.789701836875 -0.271806343674609 -0.2519365040625 -0.148234572488281 -0.661052910726562 -0.703006274921875 -0.00747152283828125 -0.726492074820313 -0.72858848453125 0.208438842145648 -0.8143920865625 -0.776380887953125 -0.18964075471875 -0.88380555703125 -0.891737805085937 0.0870334503671875 -0.00596773309335937 -0.0134405096679687 0.0350722226046875 -0.0289549659632812 -0.761328869140625 0.229765520078125 0.0560295159921875
"19" "1" 0.27387227232 -0.0177535091144 -0.11454372616 -0.59053733057128 -0.4793976938268 -0.6139497192176 0.72857354592 0.11753197464 0.248275293312 -0.96956569432 -0.96526127056 -0.9474128364 0.0782242777784 0.0140497075932922 -0.012614251133952 -0.53054567932472 -0.538226672088 -0.6508620152696 -0.0239452275188 -0.0616454248512 0.08978972438904 -0.5860184702496 -0.60809179407768 -0.6072559085368 -0.0936017964416 -0.037606483752 -0.059591443984 -0.5439340562376 -0.6979835426928 -0.6642349741432 -0.534887239272 -0.59717267416856 -0.534887239272 -0.59717267416856 -0.530539990076 -0.559942982416 -0.5086430118848 -0.5641752835232 -0.6463541755584 -0.6886642619632 -0.584347342304 -0.49067413076416 -0.60777980996 -0.59359822402 -0.506815120516 -0.6506396098824 -0.2575304017824 0.01941612810344 0.1442841209016 -0.56228349512928 -0.5673542197544 -0.6284616478 -0.5395409168856 -0.5373770704256 -0.67185793304552 -0.0357984300976 -0.2155122218736 0.008578060015576 -0.478431077784 -0.6059218602584 -0.56981965249856 -0.62066615692608 -0.613401867072 -0.656868456896 -0.0502078445096 -0.2613834499952 -0.0997984039808 -0.54877089799736 -0.69155058708 0.096423219120608 -0.54413547664656 -0.5837447420592 0.2087778620432 -0.6027377956184 -0.6139878350408 -0.0398583063256 -0.685425026704 -0.715321076608 0.16131213878 0.0064807885144 -0.0078163214888 0.00410144100112 0.01300321356 -0.49662919088 -0.004134043136 -0.168009068584
